cohort,model,variant,n_features,splitter,resample,window_n_mean,window_n_sd,window_prevalence_mean,window_prevalence_sd,window_accuracy_mean,window_accuracy_sd,window_balanced_accuracy_mean,window_balanced_accuracy_sd,window_macro_f1_mean,window_macro_f1_sd,window_mcc_mean,window_mcc_sd,window_auroc_mean,window_auroc_sd,window_auprc_mean,window_auprc_sd,window_brier_mean,window_brier_sd,window_calibration_slope_mean,window_calibration_slope_sd,window_calibration_intercept_mean,window_calibration_intercept_sd,window_ece_mean,window_ece_sd,subject_n_mean,subject_n_sd,subject_prevalence_mean,subject_prevalence_sd,subject_accuracy_mean,subject_accuracy_sd,subject_balanced_accuracy_mean,subject_balanced_accuracy_sd,subject_macro_f1_mean,subject_macro_f1_sd,subject_mcc_mean,subject_mcc_sd,subject_auroc_mean,subject_auroc_sd,subject_auprc_mean,subject_auprc_sd,subject_brier_mean,subject_brier_sd,subject_calibration_slope_mean,subject_calibration_slope_sd,subject_calibration_intercept_mean,subject_calibration_intercept_sd,subject_ece_mean,subject_ece_sd,n_subjects_mean,n_subjects_sd,window_auroc_est,window_auroc_ci_lo,window_auroc_ci_hi,subject_auroc_est,subject_auroc_ci_lo,subject_auroc_ci_hi,window_accuracy_est,window_accuracy_ci_lo,window_accuracy_ci_hi,subject_accuracy_est,subject_accuracy_ci_lo,subject_accuracy_ci_hi,window_macro_f1_est,window_macro_f1_ci_lo,window_macro_f1_ci_hi,subject_macro_f1_est,subject_macro_f1_ci_lo,subject_macro_f1_ci_hi,window_brier_est,window_brier_ci_lo,window_brier_ci_hi,subject_brier_est,subject_brier_ci_lo,subject_brier_ci_hi,window_calibration_slope_est,window_calibration_slope_ci_lo,window_calibration_slope_ci_hi,subject_calibration_slope_est,subject_calibration_slope_ci_lo,subject_calibration_slope_ci_hi,window_calibration_intercept_est,window_calibration_intercept_ci_lo,window_calibration_intercept_ci_hi,subject_calibration_intercept_est,subject_calibration_intercept_ci_lo,subject_calibration_intercept_ci_hi,window_ece_est,window_ece_ci_lo,window_ece_ci_hi,subject_ece_est,subject_ece_ci_lo,subject_ece_ci_hi
psykose,logreg,only_day_night,4,subject_wise,none,1021.0,0.0,0.3388834476003918,0.0,0.7012732615083251,0.011316571996367621,0.7182898736887177,0.011883597376540685,0.6914075554363108,0.011383767071928308,0.4136131481837956,0.022519171449722535,0.7029248554913294,0.010914557369624335,0.4446127765157243,0.00853178941588481,0.22469634486461768,0.004810351176973815,0.7034425559666371,0.08707144694125576,-0.6956180841348579,0.019920681288666624,0.18992643224672315,0.0126913852217741,54.0,0.0,0.40740740740740733,6.206335383118183e-17,0.7925925925925925,0.008281733249999207,0.7965909090909091,0.006987712429686843,0.7892518311824207,0.007967015831935938,0.5842968183136595,0.014287984106617585,0.8446022727272726,0.01190981466832649,0.7918638684615175,0.010862352024733561,0.18719161850861607,0.004093839962136813,2.5440125734575565,0.16551915779815704,-0.2753578668496655,0.016558822845886178,0.18363605690738558,0.020658722377970597,54.0,0.0,0.7029758081781203,0.5753460368816701,0.7905768323987235,0.8522727272727273,0.7536125994908702,0.9388095390104045,0.7051909892262488,0.6193061795063199,0.7756626719269402,0.7962962962962963,0.7177464660026831,0.8782339007035177,0.6959496694061975,0.6080544459613028,0.7753932049979576,0.7928147889780258,0.7084699939658753,0.8745098039215686,0.22343275573782617,0.19080390510675946,0.2680657900039305,0.18661987799757962,0.1639294764628174,0.21107682746213832,0.7376470660852209,0.18371436338470987,1.3509281104082949,2.600539233916865,1.4812092920552409,5.116556410652687,-0.6917029198244954,-1.4133555174262526,-0.11782747639554463,-0.2747425392681843,-0.6503530727107182,0.06288575728136483,0.19518415921951626,0.12177515965256046,0.2636243155393304,0.19898736591195468,0.11135656142159596,0.252824157479859
psykose,logreg,drop_circadian,22,subject_wise,none,1021.0,0.0,0.3388834476003918,0.0,0.833692458374143,0.007599280995600741,0.8235093127809889,0.0068196048865067195,0.8176221712994574,0.0077727455307929705,0.636513766285457,0.015106346038900566,0.8883215585527724,0.006499202163215122,0.8469884087520413,0.008607260905533794,0.12704529433206765,0.0037744025659176227,0.8638258513618261,0.036172181835290265,-0.6204968661890995,0.022104694920068488,0.09071863348477918,0.007365164024006141,54.0,0.0,0.40740740740740733,6.206335383118183e-17,0.9296296296296296,0.02414519409334315,0.9292613636363637,0.026657659517489756,0.927362012987013,0.025180306215200097,0.8551339872919413,0.050676358990963004,0.9639204545454547,0.00396711364879794,0.9659156908205169,0.0036734954443064525,0.08893395209045045,0.002749018801487317,2.6421533420480428,0.1262196942957302,-0.2564858288496102,0.011683708872364935,0.16481479341137256,0.012636579706124796,54.0,0.0,0.8902461999571827,0.8101333206868575,0.9316296294240788,0.9673295454545455,0.9251809877084887,1.0,0.8393731635651323,0.7863012120662863,0.8836016030512166,0.9259259259259259,0.8743047880696752,0.9714285714285714,0.8236347396715454,0.7642875085253118,0.8667674291395945,0.9242636746143057,0.8682375474036004,0.9707955924042242,0.12479044609196441,0.09790024564554416,0.16644258668009937,0.0883792266471246,0.06590337234951962,0.11521203135165708,0.916916864386209,0.4787746063009777,1.1968265074761746,2.6920419018018067,1.9538609055493765,653.3448570708724,-0.6102289382200998,-1.2843252152518474,0.05293890614830412,-0.2556095135816133,-0.6408699011938573,0.1567085740716494,0.0916325461548304,0.04776488351802242,0.15574661856734429,0.1664388881698664,0.12445784165084223,0.1970883342862858
psykose,logreg,only_circadian,6,subject_wise,none,1021.0,0.0,0.3388834476003918,0.0,0.7159647404505387,0.023455298755784608,0.7191175337186898,0.016554376720516906,0.7012497575050411,0.020914282497122003,0.4186116639140476,0.03334860958505879,0.7825788910297581,0.0044754752962435146,0.5935301805083016,0.009464368972225549,0.1926709838773258,0.0025119513636408116,0.8074764729709051,0.03252778869335021,-0.672046645056183,0.020201539496095672,0.12025404051412106,0.004473694476552133,54.0,0.0,0.40740740740740733,6.206335383118183e-17,0.837037037037037,0.024145194093343158,0.8397727272727273,0.02217456481865414,0.83376760595534,0.023965000332376717,0.6715032721787361,0.04581584563008724,0.9213068181818184,0.00728459170736254,0.9168440612420687,0.006083752223889532,0.15361461949405633,0.0020874056946020743,3.916002971092874,0.48826673292715966,-0.3058431690770729,0.014069522693374782,0.21728228183025378,0.009698754991028624,54.0,0.0,0.7841789766645259,0.7138170930808986,0.8386042780357001,0.9261363636363635,0.8566080701032084,0.9743755406368005,0.7257590597453477,0.6675314418336388,0.7723714324271727,0.8148148148148148,0.7333333333333333,0.8823529411764706,0.7092919202108621,0.6497322120692236,0.766117673830098,0.8125,0.7285067873303167,0.8836210709125475,0.19160109615020868,0.16817796276770283,0.22011566138352845,0.15327215918714984,0.13403593406789646,0.1750404060940723,0.8495596725969917,0.5726854992522982,1.1697311614009391,3.9706502624723106,2.739370361419288,7.022724326826105,-0.6683458753098279,-1.3353822994967888,-0.07888693220494641,-0.3054389783364101,-0.7069395349382385,0.02483475068428562,0.11918318466130112,0.05411977979413117,0.21747867533210982,0.22018753752690892,0.1633923359318689,0.2738908352159232
psykose,logreg,drop_temporal_spectral,22,subject_wise,none,1021.0,0.0,0.3388834476003918,0.0,0.8517140058765916,0.0038310689942424913,0.8437597944765575,0.0037273397716606695,0.8374154427275426,0.003999116133880475,0.6761542386346745,0.007830875824309193,0.8981053307642904,0.0058416774968387325,0.8585760228764577,0.012729314053440629,0.11962459568261188,0.0031629033852220044,0.8973190751087671,0.04388102205272264,-0.6145436253453793,0.028610764613828128,0.09104972007399181,0.0062382878483730276,54.0,0.0,0.40740740740740733,6.206335383118183e-17,0.9444444444444444,0.0,0.9460227272727273,0.0,0.9428571428571428,0.0,0.8863975545774782,0.0,0.9673295454545455,0.004711114759027557,0.9681108708021664,0.0014915892728708828,0.08056852891859141,0.0013516357797591578,2.5941244109037727,0.04381411917144114,-0.22843342672016087,0.011812614388037351,0.15819897125545046,0.003696845794734402,54.0,0.0,0.8997901948190965,0.8101188024537749,0.9363572046727642,0.96875,0.9251766757491376,1.0,0.8530852105778648,0.7969618346148258,0.887566193918158,0.9444444444444444,0.9060902347114141,1.0,0.838690310675194,0.7830053787527578,0.8773775616798035,0.9428571428571428,0.9018146870217951,1.0,0.11719634126278049,0.0933026963747491,0.15997028015768625,0.07999599267616936,0.05677103155081083,0.10636636652277728,0.9481222804943485,0.4886753986970824,1.2306107922965466,2.630836009945352,1.891289313719905,57.87435636135375,-0.6035912045294979,-1.2721772102515647,0.03384459614551665,-0.22766843254946814,-0.5999008155094248,0.17354203431333148,0.09467652905546113,0.048408861732707455,0.1456856357432965,0.1557156712008811,0.1062979056275852,0.1764410205544923
psykose,logreg,only_temporal_spectral,6,subject_wise,none,1021.0,0.0,0.3388834476003918,0.0,0.6656219392752204,0.011846673546882309,0.6721687004924,0.01202206186575824,0.6522234298786693,0.011791999113164336,0.3268123652122249,0.02294663024244885,0.7305155213016485,0.011623848484344827,0.5931347590944094,0.014853970692006226,0.21226384215614708,0.0036420071788558026,0.9231893232647581,0.06262848848668835,-0.6621158648021839,0.00936173466299489,0.14419275750555222,0.0033184757709125872,54.0,0.0,0.40740740740740733,6.206335383118183e-17,0.7555555555555555,0.0202860206483395,0.7582386363636363,0.02201475427961294,0.7515817928147889,0.020915241916339186,0.5087113293346192,0.043049887418855695,0.8576704545454545,0.0172630523891129,0.8291605722711033,0.018751247398584612,0.1954596175188199,0.0032415391072188183,4.520164353180581,0.3040587307304228,-0.3823866433819862,0.009109254976978452,0.18843079345730557,0.016773909326748066,54.0,0.0,0.7325326482551915,0.6650372815167899,0.7896789444223286,0.8622159090909091,0.7855919164323397,0.9322498248542833,0.6650342801175319,0.6105095645717051,0.7179316376475813,0.7592592592592593,0.6666666666666666,0.8484848484848485,0.6523532082324455,0.5898758348627766,0.7080218384145266,0.7551447506103941,0.6614133908756115,0.8462255358807083,0.21161206375872377,0.19023634258688935,0.23421219505464314,0.19528944306954552,0.17870737413009868,0.2098266521947694,0.9440369454799682,0.5969101953318317,1.3038688328902999,4.5917284545094565,3.2536420231895984,6.827588569550053,-0.6602453259873187,-1.3236205099583205,-0.13406903322563296,-0.3821220568466989,-0.7761372557304356,-0.01983417402861192,0.14552859690270128,0.07735619689025587,0.24807388926576251,0.1873349583368556,0.11040321284407346,0.24708275562949036
psykose,logreg,all_features+smote_in_fold,28,subject_wise,smote,1021.0,0.0,0.3388834476003918,0.0,0.8548481880509305,0.005382421807652937,0.8448623421108972,0.004294323028124913,0.8401603955731851,0.005406263556025428,0.681078178820696,0.010427714480102436,0.9037542282166559,0.005048964058218291,0.8694480113994298,0.007151774569400772,0.11550342871479613,0.0024789264121587947,0.8106578009916579,0.03554187614678021,-0.5750231705179334,0.014302482643084006,0.08130619783159374,0.0025466230850081932,54.0,0.0,0.40740740740740733,6.206335383118183e-17,0.9555555555555555,0.010143010324169728,0.9553977272727273,0.00855816496101822,0.9541314935064935,0.010292026953120634,0.908536294558264,0.02020981213702984,0.9747159090909092,0.0030794720722555143,0.976542091808167,0.0014275602992506384,0.07192212315890975,0.0005940898365390819,2.815457132482467,0.05729070979503782,-0.18541171362538994,0.005759898612081459,0.15694268395461947,0.012644331597066634,54.0,0.0,0.9055020338257334,0.809681071798718,0.938900798597278,0.9730113636363636,0.9350340980018516,1.0,0.8599412340842312,0.8074443464173127,0.8944206852787088,0.9629629629629629,0.9313197087246802,1.0,0.8455153280562735,0.7885877086522047,0.8832659135172242,0.9616477272727273,0.9238735174023578,1.0,0.1125453202676413,0.08872514265935193,0.15345431013229777,0.0713500238820202,0.0515108031202844,0.09516539657777645,0.8633844475775587,0.4454082411257708,1.1232787231669277,2.83934237843897,2.073451330155207,38.89485121697616,-0.5608816486210206,-1.269450736448862,0.11800459089756372,-0.18471268990093723,-0.570271182455447,0.2144854700996313,0.0821309724060092,0.04353834118682032,0.13970400461163932,0.16412365425282288,0.11373305279200653,0.1845985652244286
psykose,logreg,all_features+loso,28,loso,none,1021.0,0.0,0.3388834476003918,0.0,0.8579823702252694,0.0,0.8510361806893598,0.0,0.8443658099926727,0.0,0.6901283898771263,0.0,0.9062556197816314,0.0,0.8779001516292971,0.0,0.11406284343040621,0.0,0.922118069149365,0.0,-0.6177288394422493,0.0,0.09224514678729882,0.0,54.0,0.0,0.4074074074074074,0.0,0.9444444444444444,0.0,0.9460227272727273,0.0,0.9428571428571428,0.0,0.8863975545774782,0.0,0.9744318181818182,0.0,0.9781203644840006,0.0,0.0726495110245127,0.0,2.89381749494748,0.0,-0.23988019372627317,0.0,0.15381412383222587,0.0,54.0,0.0,0.9062556197816314,0.8110721805566534,0.9390212053507251,0.9744318181818182,0.9393939393939393,1.0,0.8579823702252694,0.8070648105319651,0.8911124836599613,0.9444444444444444,0.9060902347114141,1.0,0.8443658099926727,0.7853534223733188,0.8819285366488581,0.9428571428571428,0.9018146870217951,1.0,0.11406284343040621,0.09056825671090671,0.15437295811494983,0.0726495110245127,0.053122110075493896,0.0955080725224603,0.922118069149365,0.48038172337674623,1.1963828922168587,2.89381749494748,2.130064519960332,52.05591699748453,-0.6177288394422493,-1.3136777209321227,0.016260716605495315,-0.23988019372627317,-0.6204756478135793,0.143374729368638,0.09224514678729885,0.04971256394921962,0.1436357945661688,0.15381412383222587,0.11948728051808978,0.1862729005584904
psykose,xgboost,all_features,28,subject_wise,none,1021.0,0.0,0.3388834476003918,0.0,0.8622918707149854,0.005651924797748691,0.8328833226289873,0.006663963116434763,0.8418286317851802,0.006618214987857691,0.68670726869916,0.013101759363025269,0.8977953329051594,0.005362399435840938,0.8564171494904806,0.008429999259239844,0.10848146185128041,0.0035251960415387373,0.7028557573942331,0.014096106406534846,0.13876496683857487,0.03330834898317261,0.04635253438291534,0.007831467251353797,54.0,0.0,0.40740740740740733,6.206335383118183e-17,0.9481481481481481,0.008281733249999208,0.943465909090909,0.010163945352271763,0.945961030248821,0.008769130221974548,0.8924834676354619,0.01722442431314433,0.9667613636363637,0.006478269460790541,0.9728393526440492,0.0023036533200759732,0.07087558440534014,0.0028806865971054414,2.12220136945096,0.14749326381404823,0.3096401356253592,0.0243587584437789,0.13573879610091721,0.01054797933152707,54.0,0.0,0.9019610361806891,0.8062981936642882,0.9387424909850626,0.96875,0.9298108066557944,1.0,0.8697355533790402,0.8167891653611402,0.9099582364089367,0.9444444444444444,0.90625,1.0,0.8507679035546104,0.7973930559472576,0.8948141369494571,0.9420393559928444,0.9015645387765495,1.0,0.10366429326878919,0.07620375645161388,0.1510343239365146,0.06987962557877311,0.04612882185042298,0.09450023863443612,0.7734460711396968,0.4610396056558897,0.9789851735317845,2.182993676704262,1.583477967648342,62.5602470987369,0.1314456960388139,-0.6774211400636564,0.8515392983518983,0.3076097009130714,-0.08057106913377657,0.7379163782423221,0.044663839079471565,0.01907512821553452,0.06178464894864886,0.13647883105160735,0.09922591679919188,0.15437238323464308
psykose,xgboost,drop_distributional,16,subject_wise,none,1021.0,0.0,0.3388834476003918,0.0,0.8630754162585699,0.007630774213822698,0.8329124384500108,0.008120483578476306,0.8424301770002502,0.008618099808370002,0.6883618096609976,0.017522143336383064,0.8975161635624064,0.0074599178228289195,0.849271559208437,0.009193422931605012,0.10796034919923277,0.004630069807237085,0.7172020291585077,0.02098390856002869,0.1211632517431914,0.03384108758959499,0.05492232353509181,0.007135097930721912,54.0,0.0,0.40740740740740733,6.206335383118183e-17,0.9481481481481481,0.01549370419507545,0.9434659090909092,0.019015000603047155,0.945890417721813,0.016532406889482612,0.8926200026668972,0.031979681843107,0.9678977272727274,0.008558164961018197,0.9732090477816744,0.0038502496460061115,0.07025867235399468,0.004261966473867151,2.2838711257372553,0.15463059266638066,0.2853200717473908,0.022776846463882647,0.14535197291988877,0.009897489710069382,54.0,0.0,0.900573752943695,0.8126219089130005,0.9368211093908797,0.96875,0.9283599692785096,1.0,0.8736532810969637,0.8267524225123661,0.9099854377491432,0.9629629629629629,0.9313197087246802,1.0,0.8552560869063515,0.8063491670814211,0.8952013415516824,0.9616477272727273,0.9238735174023578,1.0,0.10328974420533778,0.076794512202102,0.14919970147344172,0.06940209893267614,0.04626068716846725,0.09475284582348838,0.7870529138321617,0.4810933326239986,1.0047730682598994,2.331384237810253,1.7199992635581305,21.01078413594359,0.11515944131002932,-0.6510489992654327,0.8286359638902532,0.28377917053413887,-0.09344547743230217,0.6974151264637091,0.06418548509377432,0.03606885206648122,0.0871514352325817,0.15619445907779864,0.11862487416312155,0.1832160776397052
psykose,xgboost,only_distributional,12,subject_wise,none,1021.0,0.0,0.3388834476003918,0.0,0.8309500489715965,0.004073777540271371,0.7974874759152216,0.007491085256893321,0.805598354087435,0.005919387959252763,0.6144369772578215,0.01062481020642479,0.867490044958253,0.005040947491684219,0.8176985347176682,0.008135429084634665,0.12802592337881413,0.001916766020892785,0.6727327607886402,0.020168294528767394,0.08828747145767926,0.07282083803917194,0.055279213352946166,0.006512925081324327,54.0,0.0,0.40740740740740733,6.206335383118183e-17,0.8814814814814813,0.010143010324169727,0.8616477272727273,0.01244823994329922,0.8723421207948062,0.011694194482244371,0.7582516507019961,0.019993168832042444,0.9480113636363636,0.006240307567184379,0.9521545748009134,0.005650644682192718,0.0930827577875829,0.003206446909685182,2.03098584378262,0.11664797357824241,0.29200257451769696,0.04626177367144117,0.1370756034463368,0.004804743218312554,54.0,0.0,0.8736758724041962,0.7683765649626002,0.9196130434871322,0.9502840909090909,0.895558405700497,0.9928884401033844,0.8334965719882468,0.7677280005288495,0.8812293440768848,0.8888888888888888,0.8235294117647058,0.9411764705882353,0.8078515507377295,0.7368214873800348,0.8540164072751923,0.8808823529411764,0.8134746999915995,0.9396241244902988,0.12351555200671653,0.09275053719139782,0.17325243638264615,0.09225662841241403,0.06523639563700538,0.12193472035664633,0.7356726793050775,0.4192720430857338,0.9320464804910964,2.091784622470232,1.4698317636452756,4.3512383747845345,0.08436027207723841,-0.7277354953999281,0.858453331528966,0.2901923910733325,-0.13407778856240535,0.7106168519321603,0.05376697423163003,0.027231601273209075,0.0728718659858133,0.14002816342852178,0.09514727276743824,0.17146431794001923
psykose,xgboost,drop_day_night,24,subject_wise,none,1021.0,0.0,0.3388834476003918,0.0,0.8472086190009793,0.004798216930035587,0.810769856561764,0.006791110183668876,0.8222863185815079,0.0061400407689346445,0.650520058799418,0.011432106590052915,0.8823750802825948,0.0057795432650313075,0.8362119316472347,0.012062965537843123,0.11825640801876103,0.003440205132936654,0.7126938336323159,0.020859477630103176,0.15710227930487433,0.038353339624796735,0.048844395640522134,0.006348298690039273,54.0,0.0,0.40740740740740733,6.206335383118183e-17,0.9148148148148149,0.024845199749997684,0.8982954545454547,0.02681237297452047,0.9087935501830875,0.026810757681151716,0.8279822332314868,0.052405210017983234,0.9556818181818182,0.004858702095592961,0.9614926036844315,0.0025327670305639927,0.08312412942150298,0.00263098135044908,2.0873712662636787,0.13334800657192872,0.32465615826637945,0.02395148742303517,0.14499810954417897,0.019278218456692742,54.0,0.0,0.8866666666666666,0.7928719523692676,0.9264502133443586,0.9559659090909092,0.9047577119631157,0.9937519939838004,0.8472086190009794,0.7809860489936018,0.8949326903819994,0.9074074074074074,0.8480517138635945,0.9459459459459459,0.8221873911529083,0.7566127784136141,0.8684727258314363,0.899665551839465,0.827307376006779,0.9434523809523809,0.11388297664449885,0.08445931759270241,0.16303907337986204,0.08229039991669883,0.05599880873372255,0.11019304104655088,0.7808631188955978,0.5121072850030135,0.9779358804507116,2.165667079916056,1.56345675026867,7.090068796250791,0.150223976242807,-0.6346087678668147,0.8760531149035333,0.32287121460059437,-0.07525847108046008,0.7424238705713891,0.061027562498510865,0.03222679524783547,0.09129426635432218,0.13286006074674703,0.09597375781544044,0.1484841458683846
psykose,xgboost,only_day_night,4,subject_wise,none,1021.0,0.0,0.3388834476003918,0.0,0.815083251714006,0.004456146196308464,0.7819657460929138,0.003079070238509152,0.7884685804887047,0.004147120482628381,0.5791194936764863,0.008987068001748122,0.8497469492614002,0.007422996208105478,0.7977496846685007,0.007897884813478596,0.13796677305047006,0.002607187747881107,0.6702412842154328,0.03583029828417974,0.006989095108606194,0.029703904212820247,0.05802802397031702,0.00787057053516881,54.0,0.0,0.40740740740740733,6.206335383118183e-17,0.9037037037037038,0.008281733249999259,0.8889204545454547,0.010163945352271813,0.8975452365147005,0.00931483509289109,0.8023133271484013,0.016469048937554232,0.9514204545454547,0.0027322988723965176,0.95673403412141,0.0025846257990963374,0.09903947220130238,0.0013453141235866854,2.3132246473350087,0.0967139770012523,0.23576841733207582,0.02287938658421607,0.16029226721471382,0.016778827066817995,54.0,0.0,0.8539841575679725,0.7391757568757782,0.9028165416989161,0.9559659090909091,0.9040841545640208,1.0,0.8178256611165524,0.762036713090466,0.8713093212560961,0.9074074074074074,0.8387096774193549,0.967741935483871,0.791132140217506,0.7404520789579169,0.8400861818238412,0.9017109574080815,0.830482911647459,0.966600210554051,0.1339492302527772,0.10074769645084836,0.17482679380199362,0.09825361312242802,0.07354064532930966,0.13183285142469858,0.7298750115151137,0.4077780250650132,0.9290086898343014,2.374713295497002,1.6943311251151139,48.74627368700112,0.006783252422580162,-0.7482825500299353,0.7100999969839449,0.23456027730031775,-0.13611466823215423,0.6448902320028591,0.058615300957620665,0.02897685205556032,0.0829780117644555,0.16880789626803663,0.1267617133619442,0.20045506862675483
psykose,xgboost,drop_circadian,22,subject_wise,none,1021.0,0.0,0.3388834476003918,0.0,0.8605288932419197,0.007542261824947477,0.831127381716977,0.008454603429570258,0.8398843698698928,0.008640895532608264,0.6827286963934972,0.017317254326795654,0.8931368015414259,0.006247021345057707,0.8540250585647678,0.010301008702114102,0.10961838409855555,0.0037975093499514135,0.696225264249829,0.02313790458955365,0.08261675948110406,0.04703940331230529,0.05095081892972594,0.007650462060378319,54.0,0.0,0.40740740740740733,6.206335383118183e-17,0.937037037037037,0.016563466499998417,0.9298295454545457,0.020327890704543525,0.9339841698998675,0.017716056566761236,0.8697840825472735,0.0341057045819387,0.965625,0.006142542133647629,0.973208817209289,0.002846388718787882,0.07121483863016806,0.002613420517261248,2.189984224298473,0.13886914319811944,0.2725095960517162,0.02775931734378722,0.14056258174866712,0.006289283090719226,54.0,0.0,0.8965446371226719,0.7960100791381364,0.9372349032947955,0.9673295454545455,0.9295978425629898,1.0,0.8687561214495593,0.8185979804368193,0.9090607306559717,0.9629629629629629,0.9313197087246802,1.0,0.8490378249547601,0.7930096584881877,0.8901906237014529,0.9616477272727273,0.9238735174023578,1.0,0.10491820142737171,0.0776358462706181,0.1534113190045927,0.07020621207675988,0.04561427839764454,0.09501245058589138,0.7631380145970061,0.449646309676978,0.9648415006760496,2.2444130468954344,1.6128688624948846,35.93439947180681,0.07835006185966438,-0.7004047706508993,0.8104995031685013,0.27038303199216007,-0.13453768866873722,0.700751641013625,0.05172387089892259,0.02113275693737548,0.07158297055415355,0.14959684930120906,0.09909681656210242,0.17058265796082078
psykose,xgboost,only_circadian,6,subject_wise,none,1021.0,0.0,0.3388834476003918,0.0,0.8041136141038198,0.007804788173608823,0.7677529436951402,0.00779882190225,0.774912248087499,0.008477201246061912,0.552721405379932,0.017397051678962536,0.83852708199529,0.006120660967139099,0.7584056616308107,0.007604112291339909,0.14692273266384717,0.0034142491198457716,0.7033692915701447,0.03210364519352398,0.04078336662633303,0.03659660471224747,0.05810796226484037,0.010640254158872773,54.0,0.0,0.40740740740740733,6.206335383118183e-17,0.8814814814814813,0.010143010324169727,0.8588068181818181,0.010272548143048031,0.8712673751070573,0.010769099879253799,0.7621448443348526,0.023880051707217832,0.9332386363636364,0.01077112989211866,0.9390704929678947,0.004859509502653282,0.11200610114754936,0.003004464854861076,2.23037996004271,0.2107382889564114,0.2285083236276538,0.02889950319020787,0.14978865117386536,0.023707620483612028,54.0,0.0,0.8432369942196531,0.7631145210414485,0.8892295427319915,0.9346590909090909,0.8599570934882953,0.9911209364277762,0.8139079333986288,0.7464055991882443,0.8629917269521657,0.8703703703703703,0.7966500518943334,0.9364335398193552,0.7852458508245213,0.720363030912627,0.8322880796671221,0.8595317725752508,0.7875,0.9322432576656389,0.14270416097617863,0.10969485441081889,0.18771502051700953,0.11133382261603891,0.08216359606229194,0.13906809366898043,0.7651952257537513,0.5337933104528925,0.9743849466258371,2.2755573375741323,1.5989586688389752,4.01342732035548,0.0392305146047189,-0.6934955129059898,0.7188542500467425,0.227478171433412,-0.1422404275649856,0.6218202586587116,0.06008505972967019,0.03157327815514089,0.08411281912988058,0.13982511891259083,0.10349204547544795,0.1645403769575222
psykose,xgboost,drop_temporal_spectral,22,subject_wise,none,1021.0,0.0,0.3388834476003918,0.0,0.8550440744368266,0.004798216930035633,0.8238801113251981,0.0046715832535562515,0.8331615044603187,0.005232644155848353,0.6697972458188582,0.01087288311971571,0.895762363519589,0.0068026711677919745,0.8539274538649719,0.007543260128300771,0.11229973242863958,0.002176632154083531,0.7025708612001552,0.023280986253202615,0.11676003181565175,0.029756483664002485,0.04336149065166275,0.004556642776783214,54.0,0.0,0.40740740740740733,6.206335383118183e-17,0.9333333333333333,0.016563466499998417,0.9267045454545455,0.017615927270372145,0.9303189833422392,0.01735443709853136,0.8617518262251599,0.03448430350609585,0.9642045454545454,0.003941601399293047,0.968402318168749,0.0018159704096112588,0.07502578956821455,0.0015748840878893045,2.1269424837910997,0.10853662549263343,0.3013526635614988,0.021478560809326263,0.14581061910656795,0.014588321944984313,54.0,0.0,0.8999871547848427,0.8071302904775194,0.9349321813030808,0.9630681818181819,0.9170948161214884,1.0,0.8638589618021547,0.8125148135506602,0.9048243154762677,0.9259259259259259,0.875,0.9717804341359473,0.8442841045120841,0.7860649864899875,0.8848132703132192,0.922077922077922,0.8674594340731269,0.9708728880893733,0.10759489232957646,0.0788301469592079,0.15239690980819048,0.07412078897127279,0.04955742077202518,0.09951456454022736,0.7720514809102687,0.46649304685897375,0.9593030574391765,2.1796581615685677,1.560256121811463,10.927470598981055,0.11090311791977535,-0.6872048620180188,0.8181120087252753,0.29933274155171696,-0.08482270003928795,0.7450475518098069,0.04535615703831705,0.021017315280106752,0.06446204076274954,0.1378232945162044,0.0931729946964156,0.1573417625717361
psykose,xgboost,only_temporal_spectral,6,subject_wise,none,1021.0,0.0,0.3388834476003918,0.0,0.8164544564152791,0.007605590071818687,0.7801853992721044,0.009540975965392069,0.7883973955847079,0.009222917716760787,0.5804429803939669,0.018033243969609297,0.8492909441233142,0.007244492636300663,0.7758365734017612,0.013227446469868016,0.13877409094798063,0.004094220091409611,0.6904062541425692,0.03852328060305434,0.040603288500106006,0.06160748907982543,0.05414350796992601,0.003454195148571302,54.0,0.0,0.40740740740740733,6.206335383118183e-17,0.8666666666666666,0.01549370419507545,0.8463068181818182,0.01651641119744165,0.8563513250030148,0.016825142971357933,0.7274097444799699,0.03537741383503431,0.9582386363636364,0.018068271154724824,0.9505877346527816,0.015934005558482265,0.10154768246238643,0.006561279287710842,2.62212901087674,0.40426827978854285,0.2109161732257651,0.04821956675105843,0.13943084793993168,0.031235235522191443,54.0,0.0,0.8538043245557696,0.7807770909648888,0.9048680763818725,0.96875,0.930254263767638,0.9897959183673469,0.8246816846229187,0.7640256221608913,0.871842367369525,0.8888888888888888,0.8235294117647058,0.9428571428571428,0.7971744546730812,0.7400424581902189,0.8475622618872517,0.8808823529411764,0.7984189723320159,0.9388111888111889,0.13456016011215918,0.1028507442649293,0.1774578465689802,0.10068326798404313,0.07670297366983467,0.12528085667772496,0.7505082416988488,0.549382693573194,0.9600796315743981,2.6778111484628973,2.062553598862472,4.359474754476313,0.038395906015919086,-0.7135304606998449,0.7530597084730344,0.20924399076734934,-0.18884737613756597,0.5866867472040679,0.04574414392343534,0.025543566492442115,0.05704910571502166,0.13821762841608792,0.1031344995442299,0.15764846255951603
